date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time,selling_speed,coverage_days
2025-10-21,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1348,,1348,,,,0,2025-10-21 22:58:51,7.4,182.16
2025-10-22,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1344,,1344,,,,0,2025-10-22 23:53:03,3.77,356.81
2025-10-23,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1344,,1344,,,,0,2025-10-23 22:52:17,7.47,180
2025-10-24,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1344,,1344,,,,0,2025-10-24 22:39:14,7.47,180
2025-10-25,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1342,,1342,,,,0,2025-10-25 22:57:47,7.4,181.35
2025-10-26,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1341,,1341,,,,0,2025-10-26 23:10:24,7.07,189.77
2025-10-27,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1336,,1336,,,,0,2025-10-27 23:21:35,6.5,205.54
2025-10-28,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1334,,1334,,,,0,2025-10-28 23:28:00,6.13,217.5
2025-10-29,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1330,,1330,,,,0,2025-10-29 23:21:44,2.83,469.42
2025-10-30,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1330,,1330,,,,0,2025-10-30 23:25:48,5.77,230.64
2025-10-31,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1330,,1330,,,,0,2025-10-31 23:59:54,5.47,243.29
2025-11-01,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1326,,1326,,,,0,2025-11-01 23:56:20,5.37,247.08
2025-11-03,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1323,,1323,,,,0,2025-11-03 0:52:05,4.97,266.37
2025-11-03,SBSSG,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],1320,,1320,,,,0,2025-11-03 23:50:06,5,264
2025-09-23,SBSSG,BA00005,,0,,0,,,,0,2025-09-23 17:27:58,0,0
2025-09-26,SBSSG,BA00005,,0,,0,,,,0,2025-09-26 22:39:33,0,0
2025-09-27,SBSSG,BA00005,,0,,0,,,,0,2025-09-27 22:32:53,0,0
2025-09-28,SBSSG,BA00005,,0,,0,,,,0,2025-09-28 22:31:35,0,0
2025-09-29,SBSSG,BA00005,,0,,0,,,,0,2025-09-29 22:53:07,0,0
2025-09-30,SBSSG,BA00005,,0,,0,,,,0,2025-09-30 23:02:36,0,0
2025-10-01,SBSSG,BA00005,,0,,0,,,,0,2025-10-01 22:32:37,0,0
2025-10-02,SBSSG,BA00005,,0,,0,,,,0,2025-10-02 23:38:17,0,0
2025-10-03,SBSSG,BA00005,,0,,0,,,,0,2025-10-03 22:31:21,0,0
2025-10-04,SBSSG,BA00005,,0,,0,,,,0,2025-10-04 23:40:29,0,0
2025-10-05,SBSSG,BA00005,,0,,0,,,,0,2025-10-05 23:10:23,0,0
2025-10-06,SBSSG,BA00005,,0,,0,,,,0,2025-10-06 23:37:41,0,0
2025-10-07,SBSSG,BA00005,,0,,0,,,,0,2025-10-07 23:37:33,0,0
2025-10-08,SBSSG,BA00005,,0,,0,,,,0,2025-10-08 22:47:11,0,0
2025-10-09,SBSSG,BA00005,,0,,0,,,,0,2025-10-09 22:46:50,0,0
2025-10-10,SBSSG,BA00005,,0,,0,,,,0,2025-10-10 23:35:26,0,0
2025-10-11,SBSSG,BA00005,,0,,0,,,,0,2025-10-11 22:43:43,0,0
2025-10-12,SBSSG,BA00005,,0,,0,,,,0,2025-10-12 23:36:44,0,0
2025-10-13,SBSSG,BA00005,,0,,0,,,,0,2025-10-13 22:58:00,0,0
2025-10-14,SBSSG,BA00005,,0,,0,,,,0,2025-10-14 22:58:20,0,0
2025-10-15,SBSSG,BA00005,,0,,0,,,,0,2025-10-15 23:08:23,0,0
2025-10-16,SBSSG,BA00005,,0,,0,,,,0,2025-10-16 22:56:33,0,0
2025-10-17,SBSSG,BA00005,,0,,0,,,,0,2025-10-17 22:44:23,0,0
2025-10-18,SBSSG,BA00005,,0,,0,,,,0,2025-10-18 23:01:48,0,0
2025-10-19,SBSSG,BA00005,,0,,0,,,,0,2025-10-19 23:31:56,0,0
2025-10-20,SBSSG,BA00005,,0,,0,,,,0,2025-10-20 23:31:38,0,0
2025-10-21,SBSSG,BA00005,,0,,0,,,,0,2025-10-21 22:58:51,0,0
2025-10-22,SBSSG,BA00005,,0,,0,,,,0,2025-10-22 23:53:03,0,0
2025-10-23,SBSSG,BA00005,,0,,0,,,,0,2025-10-23 22:52:17,0,0
2025-10-24,SBSSG,BA00005,,0,,0,,,,0,2025-10-24 22:39:14,0,0
2025-10-25,SBSSG,BA00005,,0,,0,,,,0,2025-10-25 22:57:47,0,0
2025-10-26,SBSSG,BA00005,,0,,0,,,,0,2025-10-26 23:10:24,0,0
2025-10-27,SBSSG,BA00005,,0,,0,,,,0,2025-10-27 23:21:35,0,0
2025-10-28,SBSSG,BA00005,,0,,0,,,,0,2025-10-28 23:28:00,0,0
2025-10-29,SBSSG,BA00005,,0,,0,,,,0,2025-10-29 23:21:44,0,0
2025-10-30,SBSSG,BA00005,,0,,0,,,,0,2025-10-30 23:25:48,0,0
2025-10-31,SBSSG,BA00005,,0,,0,,,,0,2025-10-31 23:59:54,0,0
2025-11-01,SBSSG,BA00005,,0,,0,,,,0,2025-11-01 23:56:20,0,0
2025-11-03,SBSSG,BA00005,,0,,0,,,,0,2025-11-03 0:52:05,0,0
2025-11-03,SBSSG,BA00005,,0,,0,,,,0,2025-11-03 23:50:06,0,0
2025-09-23,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-09-23 17:27:58,0,0
2025-09-26,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-09-26 22:39:33,0,0
2025-09-27,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-09-27 22:32:53,0,0
2025-09-28,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-09-28 22:31:35,0,0
2025-09-29,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-09-29 22:53:07,0,0
2025-09-30,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-09-30 23:02:36,0,0
2025-10-01,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-01 22:32:37,0,0
2025-10-02,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-02 23:38:17,0,0
2025-10-03,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-03 22:31:21,0,0
2025-10-04,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-04 23:40:29,0,0
2025-10-05,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-05 23:10:23,0,0
2025-10-06,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-06 23:37:41,0,0
2025-10-07,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-07 23:37:33,0,0
2025-10-08,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-08 22:47:11,0,0
2025-10-09,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-09 22:46:50,0,0
2025-10-10,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-10 23:35:26,0,0
2025-10-11,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-11 22:43:43,0,0
2025-10-12,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-12 23:36:44,0,0
2025-10-13,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-13 22:58:00,0,0
2025-10-14,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-14 22:58:20,0,0
2025-10-15,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-15 23:08:23,0,0
2025-10-16,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-16 22:56:33,0,0
2025-10-17,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-17 22:44:23,0,0
2025-10-18,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-18 23:01:48,0,0
2025-10-19,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-19 23:31:56,0,0
2025-10-20,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-20 23:31:38,0,0
2025-10-21,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-21 22:58:51,0,0
2025-10-22,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-22 23:53:03,0,0
2025-10-23,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-23 22:52:17,0,0
2025-10-24,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-24 22:39:14,0,0
2025-10-25,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-25 22:57:47,0,0
2025-10-26,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-26 23:10:24,0,0
2025-10-27,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-27 23:21:35,0,0
2025-10-28,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-28 23:28:00,0,0
2025-10-29,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-29 23:21:44,0,0
2025-10-30,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-30 23:25:48,0,0
2025-10-31,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-10-31 23:59:54,0,0
2025-11-01,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-11-01 23:56:20,0,0
2025-11-03,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-11-03 0:52:05,0,0
2025-11-03,SBSSG,BA00019,데일리글로우클렌저[210ml/-],0,,0,,,,0,2025-11-03 23:50:06,0,0
2025-09-23,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-09-23 17:27:58,0,0
2025-09-26,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-09-26 22:39:33,0,0
2025-09-27,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-09-27 22:32:53,0,0
2025-09-28,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-09-28 22:31:35,0,0
2025-09-29,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-09-29 22:53:07,0,0
2025-09-30,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-09-30 23:02:36,0,0
2025-10-01,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-01 22:32:37,0.03,77837.8
2025-10-02,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-02 23:38:17,0.17,15548.9
2025-10-03,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-03 22:31:21,0.27,9718.79
2025-10-04,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-04 23:40:29,0.33,7776.78
2025-10-05,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-05 23:10:23,0.33,7776.78
2025-10-06,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-06 23:37:41,0.33,7776.78
2025-10-07,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-07 23:37:33,0.33,7776.78
2025-10-08,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-08 22:47:11,0.33,7776.78
2025-10-09,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-09 22:46:50,0.33,7776.78
2025-10-10,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-10 23:35:26,0.37,7068.45
2025-10-11,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-11 22:43:43,0.4,6480
2025-10-12,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-12 23:36:44,0.4,6480
2025-10-13,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-13 22:58:00,0.43,5982
2025-10-14,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-14 22:58:20,0.43,5982
2025-10-15,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-15 23:08:23,0.47,5553.89
2025-10-16,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-16 22:56:33,0.47,5553.89
2025-10-17,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-17 22:44:23,0.5,5184
2025-10-18,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-18 23:01:48,0.5,5184
2025-10-19,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-19 23:31:56,0.43,5982
2025-10-20,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-20 23:31:38,0.43,5982
2025-10-21,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-21 22:58:51,0.43,5982
2025-10-22,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-22 23:53:03,0,0
2025-10-23,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-23 22:52:17,0.43,5982
2025-10-24,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-24 22:39:14,0.47,5553.89
2025-10-25,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-25 22:57:47,0.6,4320
2025-10-26,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-26 23:10:24,0.67,3887.81
2025-10-27,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],0,,0,,,,2592,2025-10-27 23:21:35,0.97,2681.29
2025-10-28,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2583,,2583,,,,0,2025-10-28 23:28:00,0.97,2671.98
2025-10-29,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2570,,2570,,,,0,2025-10-29 23:21:44,1.47,1752.27
2025-10-30,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2562,,2562,,,,0,2025-10-30 23:25:48,1.93,1325.15
2025-10-31,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2562,,2562,,,,0,2025-10-31 23:59:54,2.73,937.33
2025-11-01,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2557,,2557,,,,0,2025-11-01 23:56:20,2.6,983.46
2025-11-03,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2552,,2552,,,,0,2025-11-03 0:52:05,2.8,911.42
2025-11-03,SBSSG,BA00046,히알토인플러딩세럼[30ml/히알토인],2547,,2547,,,,0,2025-11-03 23:50:06,3,848.99
2025-09-23,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-09-23 17:27:58,0,0
2025-09-26,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-09-26 22:39:33,0,0
2025-09-27,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-09-27 22:32:53,0,0
2025-09-28,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-09-28 22:31:35,0.03,77837.8
2025-09-29,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-09-29 22:53:07,0.03,77837.8
2025-09-30,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-09-30 23:02:36,0.03,77837.8
2025-10-01,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-01 22:32:37,0.17,15548.9
2025-10-02,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-02 23:38:17,0.5,5184
2025-10-03,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-03 22:31:21,1.23,2101.68
2025-10-04,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-04 23:40:29,1.53,1690.47
2025-10-05,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-05 23:10:23,1.9,1364.21
2025-10-06,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-06 23:37:41,2.17,1196.29
2025-10-07,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-07 23:37:33,2.47,1050.8
2025-10-08,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-08 22:47:11,2.6,996.92
2025-10-09,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-09 22:46:50,2.67,971.99
2025-10-10,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-10 23:35:26,3.6,720
2025-10-11,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-11 22:43:43,5.1,508.24
2025-10-12,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-12 23:36:44,5.7,454.74
2025-10-13,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-13 22:58:00,6.23,415.83
2025-10-14,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-14 22:58:20,6.47,400.82
2025-10-15,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-15 23:08:23,6.67,388.8
2025-10-16,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-16 22:56:33,6.83,379.32
2025-10-17,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-17 22:44:23,6.93,373.85
2025-10-18,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-18 23:01:48,7.07,366.79
2025-10-19,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-19 23:31:56,5.43,477.06
2025-10-20,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-20 23:31:38,5.53,468.44
2025-10-21,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-21 22:58:51,5.63,460.12
2025-10-22,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-22 23:53:03,0,0
2025-10-23,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-23 22:52:17,5.73,452.1
2025-10-24,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-24 22:39:14,5.8,446.9
2025-10-25,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-25 22:57:47,6.1,424.92
2025-10-26,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-26 23:10:24,6.6,392.73
2025-10-27,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],0,,0,,,,2592,2025-10-27 23:21:35,7,370.29
2025-10-28,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2572,,2572,,,,0,2025-10-28 23:28:00,7.33,350.73
2025-10-29,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2546,,2546,,,,0,2025-10-29 23:21:44,8.3,306.75
2025-10-30,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2508,,2508,,,,0,2025-10-30 23:25:48,9.23,271.63
2025-10-31,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2500,,2500,,,,0,2025-10-31 23:59:54,12.8,195.31
2025-11-01,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2487,,2487,,,,0,2025-11-01 23:56:20,12.67,196.34
2025-11-03,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2470,,2470,,,,0,2025-11-03 0:52:05,12.97,190.49
2025-11-03,SBSSG,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2462,,2462,,,,0,2025-11-03 23:50:06,13.7,179.71
2025-09-23,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1261,,1261,,,,0,2025-09-23 22:55:30,31.5,40.03
2025-09-24,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1258,,1258,,,,0,2025-09-24 23:23:40,31.57,39.85
2025-09-25,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1238,,1238,,,,0,2025-09-25 23:20:39,30.67,40.37
2025-09-26,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1219,,1219,,,,0,2025-09-26 22:39:33,29.73,41
2025-09-27,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1206,,1206,,,,0,2025-09-27 22:32:53,28.93,41.68
2025-09-28,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1190,,1190,,,,0,2025-09-28 22:31:35,28,42.5
2025-09-29,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1172,,1172,,,,0,2025-09-29 22:53:07,27.97,41.91
2025-09-30,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1164,,1164,,,,0,2025-09-30 23:02:36,27.8,41.87
2025-10-01,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1145,,1145,,,,0,2025-10-01 22:32:37,27.9,41.04
2025-10-02,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1127,,1127,,,,0,2025-10-02 23:38:17,28.37,39.73
2025-10-03,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1107,,1107,,,,0,2025-10-03 22:31:21,27.73,39.92
2025-10-04,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1092,,1092,,,,0,2025-10-04 23:40:29,27.47,39.76
2025-10-05,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1075,,1075,,,,0,2025-10-05 23:10:23,26.7,40.26
2025-10-06,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1063,,1063,,,,0,2025-10-06 23:37:41,26.67,39.86
2025-10-07,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1054,,1054,,,,0,2025-10-07 23:37:33,26.87,39.23
2025-10-08,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1049,,1049,,,,0,2025-10-08 22:47:11,26.37,39.79
2025-10-09,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],1043,,1043,,,,0,2025-10-09 22:46:50,23.4,44.57
2025-10-10,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],851,,851,,,,0,2025-10-10 23:35:26,17.5,48.63
2025-10-11,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],661,,661,,,,0,2025-10-11 22:43:43,26.6,24.85
2025-10-12,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],519,,519,,,,0,2025-10-12 23:36:44,38.23,13.57
2025-10-13,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],411,,411,,,,0,2025-10-13 22:58:00,45.47,9.04
2025-10-14,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],307,,307,,,,0,2025-10-14 22:58:20,51.53,5.96
2025-10-15,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],274,,274,,,,0,2025-10-15 23:08:23,57.33,4.78
2025-10-16,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],260,,260,,,,0,2025-10-16 22:56:33,58.8,4.42
2025-10-17,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],249,,249,,,,0,2025-10-17 22:44:23,59.27,4.2
2025-10-18,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],232,,232,,,,0,2025-10-18 23:01:48,59.2,3.92
2025-10-19,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],222,,222,,,,0,2025-10-19 23:31:56,59.1,3.76
2025-10-20,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],207,,207,,,,0,2025-10-20 23:31:38,58.97,3.51
2025-10-21,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],204,,204,,,,0,2025-10-21 22:58:51,58.97,3.46
2025-10-22,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],196,,196,,,,0,2025-10-22 23:53:03,29.2,6.71
2025-10-23,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],191,,191,,,,0,2025-10-23 22:52:17,58.5,3.26
2025-10-24,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],189,,189,,,,0,2025-10-24 22:39:14,58.47,3.23
2025-10-25,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],163,,163,,,,0,2025-10-25 22:57:47,58.37,2.79
2025-10-26,SBSSG,BA00022,비타민일루미네이팅세럼[30ml/-],147,,147,,,,0,2025-10-26 23:10:24,58.5,2.51
